,amha1245,basq1248,beng1280,nucl1310,cebu1242,cent1972,dani1285,dutc1256,stan1293,fili1244,finn1318,stan1290,stan1295,mode1248,guja1252,hait1244,haus1257,hind1269,hung1274,nucl1417,indo1316,west2369,iris1253,ital1282,nucl1643,java1254,nucl1305,kore1280,kirg1245,lith1251,mala1464,mara1378,nepa1254,pedi1238,nyan1308,panj1256,plat1254,poli1260,port1283,russ1263,sout1528,shon1251,sind1272,sinh1246,soma1255,sout2649,stan1288,stan1306,sund1252,swah1253,swed1254,tami1289,telu1262,thai1261,tosk1239,nucl1301,ukra1253,urdu1245,viet1252,nucl1347,xhos1239,yoru1245,zulu1248,stan1318,mand1415
west2369,0.49959999322891235,0.5313000082969666,0.565500020980835,0.5814999938011169,0.5396999716758728,0.7328000068664551,0.5396999716758728,0.499099999666214,0.5382999777793884,0.4666000008583069,0.5221999883651733,0.510699987411499,0.5293999910354614,0.5221999883651733,0.5722000002861023,0.5444999933242798,0.5702000260353088,0.5123999714851379,0.48330000042915344,0.5509999990463257,0.4641000032424927,0.0,0.5461999773979187,0.47769999504089355,0.5516999959945679,0.5386999845504761,0.5385000109672546,0.5975000262260437,0.492900013923645,0.4754999876022339,0.5722000002861023,0.5911999940872192,0.6661999821662903,0.6146000027656555,0.5511000156402588,0.5602999925613403,0.5583999752998352,0.486299991607666,0.4796999990940094,0.5289000272750854,0.5120000243186951,0.5479999780654907,0.5449000000953674,0.5666000247001648,0.5267000198364258,0.6303,0.515500009059906,0.5151000022888184,0.5368000268936157,0.5249999761581421,0.5702000260353088,0.5885000228881836,0.5741000175476074,0.5730000138282776,0.47769999504089355,0.5146999955177307,0.4717999994754791,0.5347999930381775,0.5722000002861023,0.5497000217437744,0.567300021648407,0.5649999976158142,0.559499979019165,0.546500027179718,0.569100022315979
iris1253,0.5665000081062317,0.5440000295639038,0.5436999797821045,0.5903000235557556,0.49549999833106995,0.7972999811172485,0.5270000100135803,0.5239999890327454,0.5184000134468079,0.4909000098705292,0.5353000164031982,0.5182999968528748,0.535099983215332,0.508400022983551,0.5200999975204468,0.5152000188827515,0.5121999979019165,0.5138999819755554,0.5353999733924866,0.5077000260353088,0.4697999954223633,0.5461999773979187,0.0,0.5127000212669373,0.6126999855041504,0.5579000115394592,0.5755000114440918,0.620199978351593,0.5695000290870667,0.5109999775886536,0.5724999904632568,0.5812000036239624,0.7035999894142151,0.5867000222206116,0.5289000272750854,0.5339000225067139,0.5389000177383423,0.5026000142097473,0.4489000141620636,0.5403000116348267,0.4959000051021576,0.5228000283241272,0.5013999938964844,0.5135999917984009,0.5649999976158142,0.5996,0.48980000615119934,0.5146999955177307,0.49380001425743103,0.5468000173568726,0.5551999807357788,0.6037999987602234,0.5760999917984009,0.5465999841690063,0.5031999945640564,0.5940999984741211,0.5077000260353088,0.5468999743461609,0.5291000008583069,0.5178999900817871,0.5403000116348267,0.5523999929428101,0.6104000210762024,0.5188999772071838,0.5630999803543091
ital1282,0.5127999782562256,0.515999972820282,0.5936999917030334,0.5927000045776367,0.5321999788284302,0.7508999705314636,0.4754999876022339,0.43389999866485596,0.46779999136924744,0.5170000195503235,0.48660001158714294,0.43810001015663147,0.46779999136924744,0.4339999854564667,0.5289000272750854,0.4738999903202057,0.5189999938011169,0.5159000158309937,0.43619999289512634,0.515999972820282,0.45680001378059387,0.47769999504089355,0.5127000212669373,0.0,0.6366000175476074,0.5220999717712402,0.5964999794960022,0.6177999973297119,0.5891000032424927,0.48969998955726624,0.6101999878883362,0.5849000215530396,0.6682999730110168,0.5799000263214111,0.4893999993801117,0.521399974822998,0.5006999969482422,0.4269999861717224,0.30480000376701355,0.43779999017715454,0.44029998779296875,0.569599986076355,0.531000018119812,0.5875999927520752,0.5648000240325928,0.6279,0.42160001397132874,0.4733000099658966,0.49630001187324524,0.5095999836921692,0.5,0.6177999973297119,0.5769000053405762,0.5289999842643738,0.41449999809265137,0.5450000166893005,0.39750000834465027,0.5652999877929688,0.5383999943733215,0.4869000017642975,0.5224000215530396,0.49380001425743103,0.5350000262260437,0.5027999877929688,0.5806000232696533
nucl1643,0.5249999761581421,0.5823000073432922,0.5083000063896179,0.4860000014305115,0.6578999757766724,0.7142000198364258,0.6191999912261963,0.5759000182151794,0.5949000120162964,0.5213000178337097,0.5924000144004822,0.5932999849319458,0.5612999796867371,0.6352999806404114,0.5508000254631042,0.6933000087738037,0.6353999972343445,0.5586000084877014,0.5636000037193298,0.5846999883651733,0.6033999919891357,0.5516999959945679,0.6126999855041504,0.6366000175476074,0.0,0.6559000015258789,0.48510000109672546,0.5088000297546387,0.5188000202178955,0.5782999992370605,0.5123000144958496,0.5512999892234802,0.6351000070571899,0.7174999713897705,0.6656000018119812,0.5737000107765198,0.6399999856948853,0.6290000081062317,0.5972999930381775,0.5921000242233276,0.6230000257492065,0.6348999738693237,0.5586000084877014,0.5636000037193298,0.5927000045776367,0.6327,0.6687999963760376,0.663100004196167,0.6251999735832214,0.6435999870300293,0.6189000010490417,0.54830002784729,0.5536999702453613,0.6062999963760376,0.6539000272750854,0.5112000107765198,0.5935999751091003,0.5407999753952026,0.6392999887466431,0.5996999740600586,0.6366000175476074,0.6496999859809875,0.6352999806404114,0.7014999985694885,0.5573999881744385
java1254,0.5769000053405762,0.5882999897003174,0.5415999889373779,0.5667999982833862,0.48750001192092896,0.7795000076293945,0.5548999905586243,0.5289000272750854,0.5041000247001648,0.49459999799728394,0.5054000020027161,0.5307000279426575,0.5317000150680542,0.5896000266075134,0.5187000036239624,0.4749999940395355,0.5551999807357788,0.5138000249862671,0.5239999890327454,0.4952000081539154,0.3806999921798706,0.5386999845504761,0.5579000115394592,0.5220999717712402,0.6559000015258789,0.0,0.5791000127792358,0.6011000275611877,0.5806999802589417,0.5845000147819519,0.5662000179290771,0.5480999946594238,0.745199978351593,0.5580999851226807,0.47780001163482666,0.5019000172615051,0.5421000123023987,0.527999997138977,0.4921000003814697,0.5800999999046326,0.504800021648407,0.5220000147819519,0.48420000076293945,0.5511000156402588,0.5289000272750854,0.6351,0.567799985408783,0.42320001125335693,0.42320001125335693,0.49869999289512634,0.5461000204086304,0.5828999876976013,0.5415999889373779,0.44449999928474426,0.5016000270843506,0.5960999727249146,0.5253000259399414,0.5184000134468079,0.4674000144004822,0.4542999863624573,0.5016000270843506,0.49390000104904175,0.5626000165939331,0.5516999959945679,0.5630999803543091
nucl1305,0.4440999925136566,0.516700029373169,0.40779998898506165,0.5317999720573425,0.6216999888420105,0.7060999870300293,0.5092999935150146,0.5734000205993652,0.515999972820282,0.44620001316070557,0.5072000026702881,0.5663999915122986,0.5507000088691711,0.5712000131607056,0.39320001006126404,0.6323999762535095,0.6147000193595886,0.4478999972343445,0.4884999990463257,0.5806999802589417,0.5888000130653381,0.5385000109672546,0.5755000114440918,0.5964999794960022,0.48510000109672546,0.5791000127792358,0.00039999998989515007,0.4862000048160553,0.4975000023841858,0.5005000233650208,0.2498999983072281,0.32440000772476196,0.6032000184059143,0.6593000292778015,0.6118000149726868,0.42179998755455017,0.6159999966621399,0.5472999811172485,0.5501999855041504,0.5604000091552734,0.5254999995231628,0.5956000089645386,0.48840001225471497,0.3833000063896179,0.5482000112533569,0.6207,0.5666000247001648,0.5990999937057495,0.6182000041007996,0.5982999801635742,0.5730000138282776,0.3463999927043915,0.33660000562667847,0.5841000080108643,0.5604000091552734,0.48240000009536743,0.5353999733924866,0.4912000000476837,0.6585999727249146,0.5703999996185303,0.6140000224113464,0.6333000063896179,0.6139000058174133,0.6223000288009644,0.5285999774932861
kore1280,0.5163000226020813,0.582099974155426,0.5002999901771545,0.46779999136924744,0.6266000270843506,0.7026000022888184,0.5461000204086304,0.5507000088691711,0.5358999967575073,0.5091999769210815,0.4700999855995178,0.5770999789237976,0.5358999967575073,0.6340000033378601,0.5033000111579895,0.6276999711990356,0.6262000203132629,0.5437999963760376,0.47119998931884766,0.6439999938011169,0.5738999843597412,0.5975000262260437,0.620199978351593,0.6177999973297119,0.5088000297546387,0.6011000275611877,0.4862000048160553,0.0,0.5289000272750854,0.5778999924659729,0.4932999908924103,0.4927999973297119,0.6129999756813049,0.6665999889373779,0.680899977684021,0.5074999928474426,0.6380000114440918,0.5681999921798706,0.5967000126838684,0.5911999940872192,0.5672000050544739,0.6988999843597412,0.5837000012397766,0.5353999733924866,0.5593000054359436,0.6255,0.5975000262260437,0.6603000164031982,0.6036999821662903,0.6740000247955322,0.5584999918937683,0.5480999946594238,0.5454999804496765,0.569599986076355,0.609000027179718,0.5216000080108643,0.5662000179290771,0.5503000020980835,0.6040999889373779,0.5558000206947327,0.6851999759674072,0.6470999717712402,0.6743999719619751,0.5856999754905701,0.5034999847412109
kirg1245,0.5081999897956848,0.5471000075340271,0.5115000009536743,0.5611000061035156,0.6215000152587891,0.7448999881744385,0.5533999800682068,0.49959999322891235,0.5540000200271606,0.5181000232696533,0.44209998846054077,0.5282999873161316,0.47530001401901245,0.5734000205993652,0.5324000120162964,0.6412000060081482,0.6080999970436096,0.4894999861717224,0.4447999894618988,0.5738999843597412,0.5809000134468079,0.492900013923645,0.5695000290870667,0.5891000032424927,0.5188000202178955,0.5806999802589417,0.4975000023841858,0.5289000272750854,0.0,0.48510000109672546,0.49480000138282776,0.5504999756813049,0.6549000144004822,0.7001000046730042,0.630299985408783,0.4934000074863434,0.616599977016449,0.5414000153541565,0.5616000294685364,0.5443000197410583,0.5188000202178955,0.6222000122070312,0.4936000108718872,0.4876999855041504,0.534600019454956,0.6113,0.5950999855995178,0.5995000004768372,0.6182000041007996,0.6000000238418579,0.5411999821662903,0.5382000207901001,0.4934999942779541,0.5945000052452087,0.5350000262260437,0.459199994802475,0.52920001745224,0.47620001435279846,0.6021000146865845,0.5382999777793884,0.6316999793052673,0.6509000062942505,0.623199999332428,0.621399998664856,0.5407999753952026
lith1251,0.4625000059604645,0.5231999754905701,0.5048999786376953,0.5554999709129333,0.6074000000953674,0.7095999717712402,0.5267000198364258,0.5109000205993652,0.5311999917030334,0.5332000255584717,0.4652000069618225,0.5134000182151794,0.504800021648407,0.48510000109672546,0.4977000057697296,0.5842999815940857,0.5698999762535095,0.4909999966621399,0.44690001010894775,0.5230000019073486,0.5568000078201294,0.4754999876022339,0.5109999775886536,0.48969998955726624,0.5782999992370605,0.5845000147819519,0.5005000233650208,0.5778999924659729,0.48510000109672546,0.0,0.5073000192642212,0.5446000099182129,0.6082000136375427,0.6288999915122986,0.5587999820709229,0.4952000081539154,0.5662999749183655,0.44839999079704285,0.4724999964237213,0.414000004529953,0.41609999537467957,0.5568000078201294,0.5382999777793884,0.43869999051094055,0.554099977016449,0.616,0.525600016117096,0.5346999764442444,0.6040999889373779,0.526199996471405,0.5440000295639038,0.5508000254631042,0.48649999499320984,0.5981000065803528,0.47940000891685486,0.4611999988555908,0.4097000062465668,0.5443999767303467,0.6140000224113464,0.5759000182151794,0.5751000046730042,0.6194999814033508,0.5591999888420105,0.5644000172615051,0.5856999754905701
mala1464,0.4523000121116638,0.504800021648407,0.3952000141143799,0.5200999975204468,0.635699987411499,0.7258999943733215,0.5267000198364258,0.586899995803833,0.5311999917030334,0.46619999408721924,0.5138999819755554,0.5719000101089478,0.5730000138282776,0.626800000667572,0.39100000262260437,0.6266000270843506,0.5950999855995178,0.44690001010894775,0.5141000151634216,0.5597000122070312,0.5568000078201294,0.5722000002861023,0.5724999904632568,0.6101999878883362,0.5123000144958496,0.5662000179290771,0.2498999983072281,0.4932999908924103,0.49480000138282776,0.5073000192642212,0.0,0.33649998903274536,0.6082000136375427,0.6744999885559082,0.607200026512146,0.4106000065803528,0.6029999852180481,0.5077000260353088,0.5733000040054321,0.5839999914169312,0.5317999720573425,0.600600004196167,0.45899999141693115,0.38109999895095825,0.5285000205039978,0.616,0.5900999903678894,0.5849000215530396,0.5849000215530396,0.5867999792098999,0.5784000158309937,0.3441999852657318,0.33550000190734863,0.5629000067710876,0.5839999914169312,0.48969998955726624,0.5415999889373779,0.46889999508857727,0.6305000185966492,0.5411999821662903,0.5928000211715698,0.6194999814033508,0.6186000108718872,0.6168000102043152,0.5347999930381775
mara1378,0.4810999929904938,0.5318999886512756,0.3682999908924103,0.5008000135421753,0.6478000283241272,0.7210999727249146,0.4832000136375427,0.5536999702453613,0.503600001335144,0.47839999198913574,0.5228000283241272,0.529699981212616,0.5390999913215637,0.5945000052452087,0.36320000886917114,0.6089000105857849,0.6039999723434448,0.4147999882698059,0.5131999850273132,0.6295999884605408,0.5860999822616577,0.5911999940872192,0.5812000036239624,0.5849000215530396,0.5512999892234802,0.5480999946594238,0.32440000772476196,0.4927999973297119,0.5504999756813049,0.5446000099182129,0.33649998903274536,0.0,0.6007000207901001,0.6800000071525574,0.637499988079071,0.39640000462532043,0.6402999758720398,0.5533000230789185,0.5471000075340271,0.5759000182151794,0.5320000052452087,0.64410001039505,0.4661000072956085,0.42579999566078186,0.5005999803543091,0.6231,0.582099974155426,0.5867000222206116,0.5867000222206116,0.6366000175476074,0.5615000128746033,0.4049000144004822,0.38019999861717224,0.5633999705314636,0.5666999816894531,0.5336999893188477,0.5228000283241272,0.4465999901294708,0.6402000188827515,0.5587999820709229,0.6373000144958496,0.6216999888420105,0.6524999737739563,0.6198999881744385,0.5519999861717224
nepa1254,0.6175000071525574,0.6607999801635742,0.6323000192642212,0.651199996471405,0.7346000075340271,0.5216000080108643,0.5928999781608582,0.6751000285148621,0.7017999887466431,0.5722000002861023,0.6549000144004822,0.7062000036239624,0.651199996471405,0.6952000260353088,0.6082000136375427,0.6901999711990356,0.727400004863739,0.666700005531311,0.6398000121116638,0.7297000288963318,0.7124999761581421,0.6661999821662903,0.7035999894142151,0.6682999730110168,0.6351000070571899,0.745199978351593,0.6032000184059143,0.6129999756813049,0.6549000144004822,0.6082000136375427,0.6082000136375427,0.6007000207901001,0.0,0.6446999907493591,0.7110999822616577,0.6541000008583069,0.7540000081062317,0.6704000234603882,0.6985999941825867,0.6398000121116638,0.6351000070571899,0.7281000018119812,0.6615999937057495,0.6032000184059143,0.6877999901771545,0.7876,0.6941999793052673,0.6938999891281128,0.723800003528595,0.727400004863739,0.7019000053405762,0.5981000065803528,0.6323000192642212,0.7527999877929688,0.6541000008583069,0.6474999785423279,0.6486999988555908,0.6568999886512756,0.7824000120162964,0.7512000203132629,0.7232000231742859,0.7276999950408936,0.7084000110626221,0.6136999726295471,0.6682000160217285
pedi1238,0.6488999724388123,0.6169999837875366,0.6728000044822693,0.6765000224113464,0.5063999891281128,0.7179999947547913,0.5662000179290771,0.6445000171661377,0.6137999892234802,0.5625,0.633400022983551,0.6412000060081482,0.6570000052452087,0.6218000054359436,0.640500009059906,0.42329999804496765,0.5723000168800354,0.6837000250816345,0.6234999895095825,0.5784000158309937,0.5206000208854675,0.6146000027656555,0.5867000222206116,0.5799000263214111,0.7174999713897705,0.5580999851226807,0.6593000292778015,0.6665999889373779,0.7001000046730042,0.6288999915122986,0.6744999885559082,0.6800000071525574,0.6446999907493591,0.0,0.4724999964237213,0.6819000244140625,0.5752999782562256,0.6007000207901001,0.5913000106811523,0.6291999816894531,0.5479999780654907,0.5501999855041504,0.6672000288963318,0.6478000283241272,0.6445000171661377,0.7387,0.5898000001907349,0.5299999713897705,0.5149999856948853,0.5723000168800354,0.6417999863624573,0.689300000667572,0.6937999725341797,0.5472000241279602,0.5799000263214111,0.6850000023841858,0.6029000282287598,0.6692000031471252,0.6053000092506409,0.5698000192642212,0.5541999936103821,0.4927999973297119,0.5741000175476074,0.5291000008583069,0.6477000117301941
nyan1308,0.5792999863624573,0.6004999876022339,0.6050000190734863,0.6141999959945679,0.4239000082015991,0.7806000113487244,0.5392000079154968,0.5641999840736389,0.5938000082969666,0.4986000061035156,0.5644000172615051,0.5554999709129333,0.5938000082969666,0.5837000012397766,0.5976999998092651,0.4535999894142151,0.5360999703407288,0.5860000252723694,0.5705000162124634,0.4587000012397766,0.4528999924659729,0.5511000156402588,0.5289000272750854,0.4893999993801117,0.6656000018119812,0.47780001163482666,0.6118000149726868,0.680899977684021,0.630299985408783,0.5587999820709229,0.607200026512146,0.637499988079071,0.7110999822616577,0.4724999964237213,0.0,0.5781000256538391,0.489300012588501,0.5271999835968018,0.49900001287460327,0.5845999717712402,0.5266000032424927,0.4180000126361847,0.5626000165939331,0.6118000149726868,0.6004999876022339,0.6622,0.5817999839782715,0.44850000739097595,0.4616999924182892,0.3903999924659729,0.5654000043869019,0.635200023651123,0.6139000058174133,0.4742000102996826,0.5437999963760376,0.6420000195503235,0.5145000219345093,0.6233999729156494,0.5282999873161316,0.4916999936103821,0.3763999938964844,0.4318999946117401,0.43529999256134033,0.5117999911308289,0.6534000039100647
panj1256,0.5167999863624573,0.5033000111579895,0.3783999979496002,0.517799973487854,0.6029999852180481,0.7562000155448914,0.5307000279426575,0.5033000111579895,0.49000000953674316,0.49720001220703125,0.5019999742507935,0.49900001287460327,0.51419997215271,0.54339998960495,0.3327000141143799,0.5964000225067139,0.5776000022888184,0.29840001463890076,0.47920000553131104,0.5587999820709229,0.5356000065803528,0.5602999925613403,0.5339000225067139,0.521399974822998,0.5737000107765198,0.5019000172615051,0.42179998755455017,0.5074999928474426,0.4934000074863434,0.4952000081539154,0.4106000065803528,0.39640000462532043,0.6541000008583069,0.6819000244140625,0.5781000256538391,0.0,0.5863999724388123,0.505299985408783,0.4828000068664551,0.5383999943733215,0.48750001192092896,0.595300018787384,0.38679999113082886,0.40130001306533813,0.5033000111579895,0.5632,0.5436999797821045,0.5569000244140625,0.5569000244140625,0.5623999834060669,0.5389999747276306,0.44279998540878296,0.34610000252723694,0.5529000163078308,0.5299999713897705,0.5475000143051147,0.47369998693466187,0.349700003862381,0.5695000290870667,0.527999997138977,0.6029999852180481,0.5727999806404114,0.5978000164031982,0.5892000198364258,0.5625
plat1254,0.5949000120162964,0.5703999996185303,0.61080002784729,0.5843999981880188,0.47540000081062317,0.8248999714851379,0.5561000108718872,0.5726000070571899,0.5485000014305115,0.5299000144004822,0.5339000225067139,0.5472000241279602,0.5662000179290771,0.51419997215271,0.5939000248908997,0.5151000022888184,0.4869999885559082,0.5863999724388123,0.541700005531311,0.4616999924182892,0.4422000050544739,0.5583999752998352,0.5389000177383423,0.5006999969482422,0.6399999856948853,0.5421000123023987,0.6159999966621399,0.6380000114440918,0.616599977016449,0.5662999749183655,0.6029999852180481,0.6402999758720398,0.7540000081062317,0.5752999782562256,0.489300012588501,0.5863999724388123,0.0,0.49729999899864197,0.5005999803543091,0.5006999969482422,0.5145999789237976,0.5213000178337097,0.5716000199317932,0.6159999966621399,0.6151000261306763,0.6424,0.5284000039100647,0.5081999897956848,0.4966000020503998,0.4767000079154968,0.5640000104904175,0.6554999947547913,0.6358000040054321,0.47589999437332153,0.5317000150680542,0.6212999820709229,0.48339998722076416,0.6189000010490417,0.517799973487854,0.5138000249862671,0.5006999969482422,0.4699999988079071,0.5241000056266785,0.4925999939441681,0.6233999729156494
poli1260,0.5113999843597412,0.5145999789237976,0.5407000184059143,0.5803999900817871,0.5357999801635742,0.7620000243186951,0.4706999957561493,0.5029000043869019,0.5059000253677368,0.49959999322891235,0.44609999656677246,0.47920000553131104,0.5145999789237976,0.44609999656677246,0.5170999765396118,0.478300005197525,0.5353999733924866,0.5254999995231628,0.4684000015258789,0.5322999954223633,0.4212000072002411,0.486299991607666,0.5026000142097473,0.4269999861717224,0.6290000081062317,0.527999997138977,0.5472999811172485,0.5681999921798706,0.5414000153541565,0.44839999079704285,0.5077000260353088,0.5533000230789185,0.6704000234603882,0.6007000207901001,0.5271999835968018,0.505299985408783,0.49729999899864197,0.0003000000142492354,0.4007999897003174,0.4041999876499176,0.41769999265670776,0.5472999811172485,0.5141000151634216,0.5382999777793884,0.5785999894142151,0.609,0.44449999928474426,0.4575999975204468,0.4690999984741211,0.4900999963283539,0.5085999965667725,0.5503000020980835,0.5573999881744385,0.5259000062942505,0.4487999975681305,0.5432999730110168,0.3643999993801117,0.5443000197410583,0.5353999733924866,0.4675000011920929,0.5286999940872192,0.5511000156402588,0.558899998664856,0.49480000138282776,0.5177000164985657
port1283,0.5145999789237976,0.5177000164985657,0.5519000291824341,0.5665000081062317,0.5285000205039978,0.7940999865531921,0.47429999709129333,0.4108999967575073,0.4043999910354614,0.4918999969959259,0.43959999084472656,0.37369999289512634,0.4449000060558319,0.4074000120162964,0.492000013589859,0.49390000104904175,0.5026999711990356,0.47099998593330383,0.44269999861717224,0.47870001196861267,0.4368000030517578,0.4796999990940094,0.4489000141620636,0.30480000376701355,0.5972999930381775,0.4921000003814697,0.5501999855041504,0.5967000126838684,0.5616000294685364,0.4724999964237213,0.5733000040054321,0.5471000075340271,0.6985999941825867,0.5913000106811523,0.49900001287460327,0.4828000068664551,0.5005999803543091,0.4007999897003174,0.00019999999494757503,0.41999998688697815,0.3986999988555908,0.5321000218391418,0.4828000068664551,0.5411999821662903,0.548799991607666,0.6066,0.3919000029563904,0.46140000224113464,0.46140000224113464,0.48410001397132874,0.45509999990463257,0.5795000195503235,0.5601999759674072,0.4810999929904938,0.41999998688697815,0.5292999744415283,0.3815999925136566,0.5295000076293945,0.492000013589859,0.4097000062465668,0.5127999782562256,0.48190000653266907,0.5443000197410583,0.5210000276565552,0.5550000071525574
russ1263,0.5223000049591064,0.534600019454956,0.5684000253677368,0.5927000045776367,0.5742999911308289,0.7343999743461609,0.43880000710487366,0.4742000102996826,0.4869999885559082,0.5602999925613403,0.4113999903202057,0.46779999136924744,0.44780001044273376,0.37529999017715454,0.5476999878883362,0.5358999967575073,0.5189999938011169,0.5325000286102295,0.44670000672340393,0.5353000164031982,0.5112000107765198,0.5289000272750854,0.5403000116348267,0.43779999017715454,0.5921000242233276,0.5800999999046326,0.5604000091552734,0.5911999940872192,0.5443000197410583,0.414000004529953,0.5839999914169312,0.5759000182151794,0.6398000121116638,0.6291999816894531,0.5845999717712402,0.5383999943733215,0.5006999969482422,0.4041999876499176,0.41999998688697815,0.0,0.3921999931335449,0.5875999927520752,0.5647000074386597,0.5604000091552734,0.58160001039505,0.6279,0.4447999894618988,0.5184999704360962,0.5400000214576721,0.5465999841690063,0.5,0.609000027179718,0.5853000283241272,0.5759000182151794,0.43779999017715454,0.5361999869346619,0.302700012922287,0.5741000175476074,0.6014999747276306,0.534600019454956,0.5702000260353088,0.5475000143051147,0.5534999966621399,0.5382000207901001,0.536899983882904
sout1528,0.46540001034736633,0.4480000138282776,0.5267999768257141,0.5785999894142151,0.5254999995231628,0.7479000091552734,0.40299999713897705,0.504800021648407,0.48890000581741333,0.4625000059604645,0.42480000853538513,0.4596000015735626,0.4984000027179718,0.4471000134944916,0.5123000144958496,0.4523000121116638,0.48260000348091125,0.47350001335144043,0.43799999356269836,0.5382999777793884,0.44830000400543213,0.5120000243186951,0.4959000051021576,0.44029998779296875,0.6230000257492065,0.504800021648407,0.5254999995231628,0.5672000050544739,0.5188000202178955,0.41609999537467957,0.5317999720573425,0.5320000052452087,0.6351000070571899,0.5479999780654907,0.5266000032424927,0.48750001192092896,0.5145999789237976,0.41769999265670776,0.3986999988555908,0.3921999931335449,0.0,0.5055999755859375,0.5063999891281128,0.453000009059906,0.5411999821662903,0.6327,0.42419999837875366,0.4530999958515167,0.5002999901771545,0.5120000243186951,0.5309000015258789,0.5386000275611877,0.5536999702453613,0.5221999883651733,0.37940001487731934,0.5296000242233276,0.37450000643730164,0.5501000285148621,0.5691999793052673,0.4991999864578247,0.5353999733924866,0.4975999891757965,0.5284000039100647,0.49549999833106995,0.5573999881744385
shon1251,0.5590000152587891,0.5874999761581421,0.609499990940094,0.6330000162124634,0.531000018119812,0.8029000163078308,0.5925999879837036,0.5734000205993652,0.583899974822998,0.5268999934196472,0.597000002861023,0.5663999915122986,0.6079000234603882,0.597000002861023,0.6341999769210815,0.5453000068664551,0.5198000073432922,0.557699978351593,0.5863999724388123,0.47690001130104065,0.4796999990940094,0.5479999780654907,0.5228000283241272,0.569599986076355,0.6348999738693237,0.5220000147819519,0.5956000089645386,0.6988999843597412,0.6222000122070312,0.5568000078201294,0.600600004196167,0.64410001039505,0.7281000018119812,0.5501999855041504,0.4180000126361847,0.595300018787384,0.5213000178337097,0.5472999811172485,0.5321000218391418,0.5875999927520752,0.5055999755859375,0.00039999998989515007,0.5321000218391418,0.5867999792098999,0.6370999813079834,0.6207,0.5666000247001648,0.46160000562667847,0.5389999747276306,0.38600000739097595,0.6147000193595886,0.625,0.609499990940094,0.5479000210762024,0.541700005531311,0.6273999810218811,0.5539000034332275,0.6326000094413757,0.52920001745224,0.5616999864578247,0.34040001034736633,0.5361999869346619,0.414000004529953,0.6015999913215637,0.6525999903678894
