,amha1245,basq1248,beng1280,nucl1310,cebu1242,cent1972,dani1285,dutc1256,stan1293,fili1244,finn1318,stan1290,stan1295,mode1248,guja1252,hait1244,haus1257,hind1269,hung1274,nucl1417,indo1316,west2369,iris1253,ital1282,nucl1643,java1254,nucl1305,kore1280,kirg1245,lith1251,mala1464,mara1378,nepa1254,pedi1238,nyan1308,panj1256,plat1254,poli1260,port1283,russ1263,sout1528,shon1251,sind1272,sinh1246,soma1255,sout2649,stan1288,stan1306,sund1252,swah1253,swed1254,tami1289,telu1262,thai1261,tosk1239,nucl1301,ukra1253,urdu1245,viet1252,nucl1347,xhos1239,yoru1245,zulu1248,stan1318,mand1415
sind1272,0.5418999791145325,0.5120000243186951,0.41670000553131104,0.5098000168800354,0.6057000160217285,0.7527999877929688,0.5608999729156494,0.4950000047683716,0.5060999989509583,0.4569000005722046,0.5278000235557556,0.5378999710083008,0.5060999989509583,0.5760999917984009,0.3885999917984009,0.5999000072479248,0.5151000022888184,0.34929999709129333,0.52920001745224,0.5095999836921692,0.5189999938011169,0.5449000000953674,0.5013999938964844,0.531000018119812,0.5586000084877014,0.48420000076293945,0.48840001225471497,0.5837000012397766,0.4936000108718872,0.5382999777793884,0.45899999141693115,0.4661000072956085,0.6615999937057495,0.6672000288963318,0.5626000165939331,0.38679999113082886,0.5716000199317932,0.5141000151634216,0.4828000068664551,0.5647000074386597,0.5063999891281128,0.5321000218391418,0.0,0.4212999939918518,0.48660001158714294,0.57,0.5698999762535095,0.5022000074386597,0.5406000018119812,0.5066999793052673,0.5396000146865845,0.48100000619888306,0.4447999894618988,0.5374000072479248,0.5479999780654907,0.5479999780654907,0.5182999968528748,0.392300009727478,0.5042999982833862,0.4684999883174896,0.5134999752044678,0.5570999979972839,0.5683000087738037,0.5924000144004822,0.5633000135421753
sinh1246,0.4848000109195709,0.48820000886917114,0.34929999709129333,0.5317999720573425,0.6312000155448914,0.7226999998092651,0.5092999935150146,0.5482000112533569,0.5335999727249146,0.45840001106262207,0.4975000023841858,0.5497999787330627,0.5335999727249146,0.5799000263214111,0.38109999895095825,0.6114000082015991,0.5814999938011169,0.3889999985694885,0.5256999731063843,0.5539000034332275,0.5605999827384949,0.5666000247001648,0.5135999917984009,0.5875999927520752,0.5636000037193298,0.5511000156402588,0.3833000063896179,0.5353999733924866,0.4876999855041504,0.43869999051094055,0.38109999895095825,0.42579999566078186,0.6032000184059143,0.6478000283241272,0.6118000149726868,0.40130001306533813,0.6159999966621399,0.5382999777793884,0.5411999821662903,0.5604000091552734,0.453000009059906,0.5867999792098999,0.4212999939918518,0.00039999998989515007,0.5131000280380249,0.6207,0.5758000016212463,0.569599986076355,0.5795999765396118,0.589900016784668,0.5644000172615051,0.40959998965263367,0.37369999289512634,0.5841000080108643,0.5321999788284302,0.536899983882904,0.5353999733924866,0.4611000120639801,0.6504999995231628,0.5703999996185303,0.6140000224113464,0.6147000193595886,0.6139000058174133,0.6119999885559082,0.5720000267028809
soma1255,0.548799991607666,0.5094000101089478,0.4668999910354614,0.5489000082015991,0.5999000072479248,0.7592999935150146,0.5723000168800354,0.5407999753952026,0.5192000269889832,0.5196999907493591,0.5260000228881836,0.5432000160217285,0.5353999733924866,0.6230999827384949,0.4740999937057495,0.5848000049591064,0.5703999996185303,0.476500004529953,0.5353000164031982,0.5842999815940857,0.5458999872207642,0.5267000198364258,0.5649999976158142,0.5648000240325928,0.5927000045776367,0.5289000272750854,0.5482000112533569,0.5593000054359436,0.534600019454956,0.554099977016449,0.5285000205039978,0.5005999803543091,0.6877999901771545,0.6445000171661377,0.6004999876022339,0.5033000111579895,0.6151000261306763,0.5785999894142151,0.548799991607666,0.58160001039505,0.5411999821662903,0.6370999813079834,0.48660001158714294,0.5131000280380249,0.0,0.5858,0.5871999859809875,0.5882999897003174,0.5699999928474426,0.6243000030517578,0.5461000204086304,0.5843999981880188,0.5189999938011169,0.5277000069618225,0.5648000240325928,0.5849999785423279,0.5253000259399414,0.45680001378059387,0.554099977016449,0.5094000101089478,0.614300012588501,0.5490999817848206,0.6383000016212463,0.5965999960899353,0.5543000102043152
sout2649,0.6066,0.6043,0.5904,0.5996,0.6699,0.8305,0.6699,0.5858,0.5836,0.6724,0.6113,0.5767,0.5836,0.6113,0.616,0.7015,0.602,0.5453,0.5973,0.6184,0.6424,0.6303,0.5996,0.6279,0.6327,0.6351,0.6207,0.6255,0.6113,0.616,0.616,0.6231,0.7876,0.7387,0.6622,0.5632,0.6424,0.609,0.6066,0.6279,0.6327,0.6207,0.57,0.6207,0.5858,0.0,0.6303,0.6648,0.6648,0.602,0.602,0.6255,0.5904,0.6231,0.6279,0.5881,0.6184,0.609,0.616,0.6043,0.6279,0.6597,0.6113,0.6934,0.595
stan1288,0.5284000039100647,0.5027999877929688,0.5993000268936157,0.6152999997138977,0.5609999895095825,0.7657999992370605,0.4715999960899353,0.499099999666214,0.46369999647140503,0.5465999841690063,0.492900013923645,0.4830000102519989,0.5382999777793884,0.35679998993873596,0.5722000002861023,0.5081999897956848,0.5156000256538391,0.5455999970436096,0.49309998750686646,0.5602999925613403,0.5077000260353088,0.515500009059906,0.48980000615119934,0.42160001397132874,0.6687999963760376,0.567799985408783,0.5666000247001648,0.5975000262260437,0.5950999855995178,0.525600016117096,0.5900999903678894,0.582099974155426,0.6941999793052673,0.5898000001907349,0.5817999839782715,0.5436999797821045,0.5284000039100647,0.44449999928474426,0.3919000029563904,0.4447999894618988,0.42419999837875366,0.5666000247001648,0.5698999762535095,0.5758000016212463,0.5871999859809875,0.6303,0.00019999999494757503,0.5579000115394592,0.5368000268936157,0.5059999823570251,0.5343000292778015,0.5885000228881836,0.5993000268936157,0.5730000138282776,0.42160001397132874,0.5679000020027161,0.450300008058548,0.5889000296592712,0.5812000036239624,0.5220000147819519,0.6039000153541565,0.5547999739646912,0.5685999989509583,0.5232999920845032,0.5604000091552734
stan1306,0.5759000182151794,0.5393000245094299,0.6018999814987183,0.5835000276565552,0.5112000107765198,0.7612000107765198,0.4862000048160553,0.5220999717712402,0.5149999856948853,0.4814000129699707,0.5200999975204468,0.5135999917984009,0.5049999952316284,0.5407000184059143,0.5651999711990356,0.47769999504089355,0.5012000203132629,0.5569000244140625,0.527899980545044,0.48829999566078186,0.3799000084400177,0.5151000022888184,0.5146999955177307,0.4733000099658966,0.663100004196167,0.42320001125335693,0.5990999937057495,0.6603000164031982,0.5995000004768372,0.5346999764442444,0.5849000215530396,0.5867000222206116,0.6938999891281128,0.5299999713897705,0.44850000739097595,0.5569000244140625,0.5081999897956848,0.4575999975204468,0.46140000224113464,0.5184999704360962,0.4530999958515167,0.46160000562667847,0.5022000074386597,0.569599986076355,0.5882999897003174,0.6648,0.5579000115394592,0.0,0.4699000120162964,0.45739999413490295,0.5422000288963318,0.6229000091552734,0.5928999781608582,0.5034999847412109,0.44929999113082886,0.5860999822616577,0.48829999566078186,0.6018999814987183,0.5135999917984009,0.487199991941452,0.41119998693466187,0.47920000553131104,0.5095000267028809,0.5461999773979187,0.6154999732971191
sund1252,0.5662000179290771,0.5879999995231628,0.5837000012397766,0.5644999742507935,0.41830000281333923,0.7612000107765198,0.4862000048160553,0.541700005531311,0.5149999856948853,0.4683000147342682,0.5095000267028809,0.5329999923706055,0.5537999868392944,0.5304999947547913,0.5450000166893005,0.40149998664855957,0.5116999745368958,0.5569000244140625,0.5476999878883362,0.5102999806404114,0.3165999948978424,0.5368000268936157,0.49380001425743103,0.49630001187324524,0.6251999735832214,0.42320001125335693,0.6182000041007996,0.6036999821662903,0.6182000041007996,0.6040999889373779,0.5849000215530396,0.5867000222206116,0.723800003528595,0.5149999856948853,0.4616999924182892,0.5569000244140625,0.4966000020503998,0.4690999984741211,0.46140000224113464,0.5400000214576721,0.5002999901771545,0.5389999747276306,0.5406000018119812,0.5795999765396118,0.5699999928474426,0.6648,0.5368000268936157,0.4699000120162964,0.0,0.5116999745368958,0.5220000147819519,0.6133999824523926,0.6197999715805054,0.39430001378059387,0.4733000099658966,0.6305999755859375,0.49939998984336853,0.5733000040054321,0.4577000141143799,0.39259999990463257,0.49630001187324524,0.45350000262260437,0.5608000159263611,0.5076000094413757,0.5600000023841858
swah1253,0.5468999743461609,0.5582000017166138,0.6126000285148621,0.5799000263214111,0.5343000292778015,0.8112999796867371,0.5837000012397766,0.5543000102043152,0.5486999750137329,0.5404999852180481,0.5411999821662903,0.5400999784469604,0.5806000232696533,0.505299985408783,0.6114000082015991,0.5569000244140625,0.5267999768257141,0.5792999863624573,0.5577999949455261,0.45579999685287476,0.46619999408721924,0.5249999761581421,0.5468000173568726,0.5095999836921692,0.6435999870300293,0.49869999289512634,0.5982999801635742,0.6740000247955322,0.6000000238418579,0.526199996471405,0.5867999792098999,0.6366000175476074,0.727400004863739,0.5723000168800354,0.3903999924659729,0.5623999834060669,0.4767000079154968,0.4900999963283539,0.48410001397132874,0.5465999841690063,0.5120000243186951,0.38600000739097595,0.5066999793052673,0.589900016784668,0.6243000030517578,0.602,0.5059999823570251,0.45739999413490295,0.5116999745368958,0.0,0.593500018119812,0.6014999747276306,0.5971999764442444,0.5256999731063843,0.5,0.59170001745224,0.5044999718666077,0.602400004863739,0.5170999765396118,0.5149000287055969,0.3824000060558319,0.5299000144004822,0.3939000070095062,0.5698000192642212,0.6463000178337097
swed1254,0.5968000292778015,0.5992000102996826,0.5239999890327454,0.5634999871253967,0.5932000279426575,0.7657999992370605,0.4352000057697296,0.3986999988555908,0.45249998569488525,0.5199000239372253,0.43709999322891235,0.4625999927520752,0.3921999931335449,0.5324000120162964,0.5078999996185303,0.5569000244140625,0.5525000095367432,0.5497000217437744,0.5062999725341797,0.5044999718666077,0.5264999866485596,0.5702000260353088,0.5551999807357788,0.5,0.6189000010490417,0.5461000204086304,0.5730000138282776,0.5584999918937683,0.5411999821662903,0.5440000295639038,0.5784000158309937,0.5615000128746033,0.7019000053405762,0.6417999863624573,0.5654000043869019,0.5389999747276306,0.5640000104904175,0.5085999965667725,0.45509999990463257,0.5,0.5309000015258789,0.6147000193595886,0.5396000146865845,0.5644000172615051,0.5461000204086304,0.602,0.5343000292778015,0.5422000288963318,0.5220000147819519,0.593500018119812,0.0,0.6097999811172485,0.5491999983787537,0.4878999888896942,0.4902999997138977,0.551800012588501,0.4855000078678131,0.5440999865531921,0.5527999997138977,0.4781000018119812,0.5817999839782715,0.5397999882698059,0.6319000124931335,0.590399980545044,0.5522000193595886
tami1289,0.4772999882698059,0.5558000206947327,0.4715999960899353,0.534500002861023,0.6643000245094299,0.7026000022888184,0.5565999746322632,0.5925999879837036,0.5616999864578247,0.47450000047683716,0.574400007724762,0.6248000264167786,0.5947999954223633,0.6256999969482422,0.4187000095844269,0.6588000059127808,0.6503999829292297,0.48510000109672546,0.5637999773025513,0.6015999913215637,0.6019999980926514,0.5885000228881836,0.6037999987602234,0.6177999973297119,0.54830002784729,0.5828999876976013,0.3463999927043915,0.5480999946594238,0.5382000207901001,0.5508000254631042,0.3441999852657318,0.4049000144004822,0.5981000065803528,0.689300000667572,0.635200023651123,0.44279998540878296,0.6554999947547913,0.5503000020980835,0.5795000195503235,0.609000027179718,0.5386000275611877,0.625,0.48100000619888306,0.40959998965263367,0.5843999981880188,0.6255,0.5885000228881836,0.6229000091552734,0.6133999824523926,0.6014999747276306,0.6097999811172485,0.0,0.3628000020980835,0.6312000155448914,0.5911999940872192,0.5566999912261963,0.5752000212669373,0.5034999847412109,0.678600013256073,0.5990999937057495,0.6435999870300293,0.6563000082969666,0.6503999829292297,0.6481000185012817,0.59170001745224
telu1262,0.4819999933242798,0.5464000105857849,0.3691999912261963,0.5097000002861023,0.657800018787384,0.7416999936103821,0.5673999786376953,0.5515000224113464,0.5134000182151794,0.5034999847412109,0.5291000008583069,0.553600013256073,0.5461000204086304,0.6190000176429749,0.33550000190734863,0.6588000059127808,0.6277999877929688,0.3792000114917755,0.5127999782562256,0.5544999837875366,0.5938000082969666,0.5741000175476074,0.5760999917984009,0.5769000053405762,0.5536999702453613,0.5415999889373779,0.33660000562667847,0.5454999804496765,0.4934999942779541,0.48649999499320984,0.33550000190734863,0.38019999861717224,0.6323000192642212,0.6937999725341797,0.6139000058174133,0.34610000252723694,0.6358000040054321,0.5573999881744385,0.5601999759674072,0.5853000283241272,0.5536999702453613,0.609499990940094,0.4447999894618988,0.37369999289512634,0.5189999938011169,0.5904,0.5993000268936157,0.5928999781608582,0.6197999715805054,0.5971999764442444,0.5491999983787537,0.3628000020980835,0.0,0.5906999707221985,0.5769000053405762,0.5160999894142151,0.5372999906539917,0.4399000108242035,0.6377000212669373,0.5789999961853027,0.6262000203132629,0.6255999803543091,0.6111999750137329,0.6496000289916992,0.5730999708175659
thai1261,0.5909000039100647,0.5932999849319458,0.531000018119812,0.4814999997615814,0.4715000092983246,0.8016999959945679,0.5386000275611877,0.5450999736785889,0.475600004196167,0.47839999198913574,0.5037000179290771,0.529699981212616,0.5476999878883362,0.5770999789237976,0.5446000099182129,0.4814999997615814,0.4878999888896942,0.5468999743461609,0.5404000282287598,0.45210000872612,0.40630000829696655,0.5730000138282776,0.5465999841690063,0.5289999842643738,0.6062999963760376,0.44449999928474426,0.5841000080108643,0.569599986076355,0.5945000052452087,0.5981000065803528,0.5629000067710876,0.5633999705314636,0.7527999877929688,0.5472000241279602,0.4742000102996826,0.5529000163078308,0.47589999437332153,0.5259000062942505,0.4810999929904938,0.5759000182151794,0.5221999883651733,0.5479000210762024,0.5374000072479248,0.5841000080108643,0.5277000069618225,0.6231,0.5730000138282776,0.5034999847412109,0.39430001378059387,0.5256999731063843,0.4878999888896942,0.6312000155448914,0.5906999707221985,0.0,0.5666999816894531,0.6011000275611877,0.5228000283241272,0.5709999799728394,0.4002000093460083,0.41119998693466187,0.4993000030517578,0.40610000491142273,0.5684000253677368,0.5557000041007996,0.5777000188827515
tosk1239,0.48350000381469727,0.534600019454956,0.5853000283241272,0.5842000246047974,0.542900025844574,0.7833999991416931,0.3993000090122223,0.4934000074863434,0.44780001044273376,0.5170000195503235,0.4228000044822693,0.43810001015663147,0.4578999876976013,0.4113999903202057,0.5383999943733215,0.4867999851703644,0.5,0.5159000158309937,0.4253999888896942,0.5631999969482422,0.4334999918937683,0.47769999504089355,0.5031999945640564,0.41449999809265137,0.6539000272750854,0.5016000270843506,0.5604000091552734,0.609000027179718,0.5350000262260437,0.47940000891685486,0.5839999914169312,0.5666999816894531,0.6541000008583069,0.5799000263214111,0.5437999963760376,0.5299999713897705,0.5317000150680542,0.4487999975681305,0.41999998688697815,0.43779999017715454,0.37940001487731934,0.541700005531311,0.5479999780654907,0.5321999788284302,0.5648000240325928,0.6279,0.42160001397132874,0.44929999113082886,0.4733000099658966,0.5,0.4902999997138977,0.5911999940872192,0.5769000053405762,0.5666999816894531,0.0,0.5361999869346619,0.40950000286102295,0.5828999876976013,0.5751000046730042,0.515999972820282,0.5514000058174133,0.5371000170707703,0.5715000033378601,0.49050000309944153,0.5633999705314636
nucl1301,0.4571000039577484,0.5407000184059143,0.5569000244140625,0.5462999939918518,0.6158000230789185,0.7278000116348267,0.5604000091552734,0.5299999713897705,0.5644000172615051,0.5468999743461609,0.4494999945163727,0.5483999848365784,0.49959999322891235,0.5318999886512756,0.5515000224113464,0.6606000065803528,0.583899974822998,0.54339998960495,0.4237000048160553,0.5737000107765198,0.6046000123023987,0.5146999955177307,0.5940999984741211,0.5450000166893005,0.5112000107765198,0.5960999727249146,0.48240000009536743,0.5216000080108643,0.459199994802475,0.4611999988555908,0.48969998955726624,0.5336999893188477,0.6474999785423279,0.6850000023841858,0.6420000195503235,0.5475000143051147,0.6212999820709229,0.5432999730110168,0.5292999744415283,0.5361999869346619,0.5296000242233276,0.6273999810218811,0.5479999780654907,0.536899983882904,0.5849999785423279,0.5881,0.5679000020027161,0.5860999822616577,0.6305999755859375,0.59170001745224,0.551800012588501,0.5566999912261963,0.5160999894142151,0.6011000275611877,0.5361999869346619,0.0,0.5135999917984009,0.5600000023841858,0.6320000290870667,0.5813999772071838,0.6281999945640564,0.6531000137329102,0.5976999998092651,0.6421999931335449,0.5677000284194946
ukra1253,0.46869999170303345,0.5291000008583069,0.519599974155426,0.5526000261306763,0.5342000126838684,0.7566999793052673,0.4050999879837036,0.4408999979496002,0.44449999928474426,0.5192999839782715,0.4185999929904938,0.42500001192092896,0.4343999922275543,0.4185999929904938,0.48429998755455017,0.48890000581741333,0.4950999915599823,0.4699999988079071,0.4108999967575073,0.510200023651123,0.4505000114440918,0.4717999994754791,0.5077000260353088,0.39750000834465027,0.5935999751091003,0.5253000259399414,0.5353999733924866,0.5662000179290771,0.52920001745224,0.4097000062465668,0.5415999889373779,0.5228000283241272,0.6486999988555908,0.6029000282287598,0.5145000219345093,0.47369998693466187,0.48339998722076416,0.3643999993801117,0.3815999925136566,0.302700012922287,0.37450000643730164,0.5539000034332275,0.5182999968528748,0.5353999733924866,0.5253000259399414,0.6184,0.450300008058548,0.48829999566078186,0.49939998984336853,0.5044999718666077,0.4855000078678131,0.5752000212669373,0.5372999906539917,0.5228000283241272,0.40950000286102295,0.5135999917984009,0.0,0.5042999982833862,0.5415999889373779,0.4918000102043152,0.515999972820282,0.49709999561309814,0.52920001745224,0.492900013923645,0.5228000283241272
urdu1245,0.5644000172615051,0.5325000286102295,0.3871999979019165,0.5468999743461609,0.6237999796867371,0.7304999828338623,0.5760999917984009,0.5117999911308289,0.5232999920845032,0.5212000012397766,0.5324000120162964,0.5479000210762024,0.5232999920845032,0.5845000147819519,0.3571999967098236,0.6025000214576721,0.602400004863739,0.3720000088214874,0.5410000085830688,0.5766000151634216,0.5464000105857849,0.5347999930381775,0.5468999743461609,0.5652999877929688,0.5407999753952026,0.5184000134468079,0.4912000000476837,0.5503000020980835,0.47620001435279846,0.5443999767303467,0.46889999508857727,0.4465999901294708,0.6568999886512756,0.6692000031471252,0.6233999729156494,0.349700003862381,0.6189000010490417,0.5443000197410583,0.5295000076293945,0.5741000175476074,0.5501000285148621,0.6326000094413757,0.392300009727478,0.4611000120639801,0.45680001378059387,0.609,0.5889000296592712,0.6018999814987183,0.5733000040054321,0.602400004863739,0.5440999865531921,0.5034999847412109,0.4399000108242035,0.5709999799728394,0.5828999876976013,0.5600000023841858,0.5042999982833862,0.0003000000142492354,0.5706999897956848,0.5235999822616577,0.6420000195503235,0.5895000100135803,0.6570000052452087,0.6236000061035156,0.5351999998092651
viet1252,0.6549000144004822,0.6252999901771545,0.590399980545044,0.5640000104904175,0.5372999906539917,0.8357999920845032,0.5976999998092651,0.5285000205039978,0.48669999837875366,0.554099977016449,0.5591999888420105,0.5390999913215637,0.5396999716758728,0.5936999917030334,0.5885999798774719,0.5164999961853027,0.5170999765396118,0.5634999871253967,0.5666000247001648,0.48429998755455017,0.41999998688697815,0.5722000002861023,0.5291000008583069,0.5383999943733215,0.6392999887466431,0.4674000144004822,0.6585999727249146,0.6040999889373779,0.6021000146865845,0.6140000224113464,0.6305000185966492,0.6402000188827515,0.7824000120162964,0.6053000092506409,0.5282999873161316,0.5695000290870667,0.517799973487854,0.5353999733924866,0.492000013589859,0.6014999747276306,0.5691999793052673,0.52920001745224,0.5042999982833862,0.6504999995231628,0.554099977016449,0.616,0.5812000036239624,0.5135999917984009,0.4577000141143799,0.5170999765396118,0.5527999997138977,0.678600013256073,0.6377000212669373,0.4002000093460083,0.5751000046730042,0.6320000290870667,0.5415999889373779,0.5706999897956848,0.00019999999494757503,0.4138000011444092,0.4690999984741211,0.5005999803543091,0.57669997215271,0.5644000172615051,0.5856999754905701
nucl1347,0.5440999865531921,0.5382999777793884,0.5547000169754028,0.5608000159263611,0.5105000138282776,0.7799000144004822,0.5105000138282776,0.454800009727478,0.4390000104904175,0.5060999989509583,0.46369999647140503,0.46810001134872437,0.4675999879837036,0.5293999910354614,0.5322999954223633,0.4851999878883362,0.4968000054359436,0.49959999322891235,0.5031999945640564,0.5012999773025513,0.4180999994277954,0.5497000217437744,0.5178999900817871,0.4869000017642975,0.5996999740600586,0.4542999863624573,0.5703999996185303,0.5558000206947327,0.5382999777793884,0.5759000182151794,0.5411999821662903,0.5587999820709229,0.7512000203132629,0.5698000192642212,0.4916999936103821,0.527999997138977,0.5138000249862671,0.4675000011920929,0.4097000062465668,0.534600019454956,0.4991999864578247,0.5616999864578247,0.4684999883174896,0.5703999996185303,0.5094000101089478,0.6043,0.5220000147819519,0.487199991941452,0.39259999990463257,0.5149000287055969,0.4781000018119812,0.5990999937057495,0.5789999961853027,0.41119998693466187,0.515999972820282,0.5813999772071838,0.4918000102043152,0.5235999822616577,0.4138000011444092,0.0,0.4968000054359436,0.47450000047683716,0.5812000036239624,0.5458999872207642,0.5410000085830688
xhos1239,0.57669997215271,0.5964999794960022,0.6100999712944031,0.5927000045776367,0.5212000012397766,0.7993999719619751,0.5534999966621399,0.5299999713897705,0.5587000250816345,0.527999997138977,0.5891000032424927,0.5490999817848206,0.5587000250816345,0.5891000032424927,0.6101999878883362,0.5238999724388123,0.4902999997138977,0.5954999923706055,0.5867000222206116,0.421099990606308,0.46810001134872437,0.567300021648407,0.5403000116348267,0.5224000215530396,0.6366000175476074,0.5016000270843506,0.6140000224113464,0.6851999759674072,0.6316999793052673,0.5751000046730042,0.5928000211715698,0.6373000144958496,0.7232000231742859,0.5541999936103821,0.3763999938964844,0.6029999852180481,0.5006999969482422,0.5286999940872192,0.5127999782562256,0.5702000260353088,0.5353999733924866,0.34040001034736633,0.5134999752044678,0.6140000224113464,0.614300012588501,0.6279,0.6039000153541565,0.41119998693466187,0.49630001187324524,0.3824000060558319,0.5817999839782715,0.6435999870300293,0.6262000203132629,0.4993000030517578,0.5514000058174133,0.6281999945640564,0.515999972820282,0.6420000195503235,0.4690999984741211,0.4968000054359436,0.0,0.47099998593330383,0.37529999017715454,0.5830000042915344,0.6381000280380249
yoru1245,0.6194999814033508,0.5756999850273132,0.5627999901771545,0.571399986743927,0.48249998688697815,0.7821000218391418,0.5194000005722046,0.5584999918937683,0.5422999858856201,0.4903999865055084,0.5382000207901001,0.5406000018119812,0.5701000094413757,0.567799985408783,0.5623000264167786,0.3970000147819519,0.45590001344680786,0.5554999709129333,0.5357000231742859,0.4153999984264374,0.4325999915599823,0.5649999976158142,0.5523999929428101,0.49380001425743103,0.6496999859809875,0.49390000104904175,0.6333000063896179,0.6470999717712402,0.6509000062942505,0.6194999814033508,0.6194999814033508,0.6216999888420105,0.7276999950408936,0.4927999973297119,0.4318999946117401,0.5727999806404114,0.4699999988079071,0.5511000156402588,0.48190000653266907,0.5475000143051147,0.4975999891757965,0.5361999869346619,0.5570999979972839,0.6147000193595886,0.5490999817848206,0.6597,0.5547999739646912,0.47920000553131104,0.45350000262260437,0.5299000144004822,0.5397999882698059,0.6563000082969666,0.6255999803543091,0.40610000491142273,0.5371000170707703,0.6531000137329102,0.49709999561309814,0.5895000100135803,0.5005999803543091,0.47450000047683716,0.47099998593330383,0.00039999998989515007,0.5382000207901001,0.5159000158309937,0.621399998664856
zulu1248,0.5529999732971191,0.5727999806404114,0.6190000176429749,0.6340000033378601,0.5223000049591064,0.7918000221252441,0.6025999784469604,0.5999000072479248,0.6097999811172485,0.5698999762535095,0.5819000005722046,0.5612999796867371,0.6251000165939331,0.5734000205993652,0.6428999900817871,0.5679000020027161,0.5235000252723694,0.583899974822998,0.5720000267028809,0.5105999708175659,0.5529999732971191,0.559499979019165,0.6104000210762024,0.5350000262260437,0.6352999806404114,0.5626000165939331,0.6139000058174133,0.6743999719619751,0.623199999332428,0.5591999888420105,0.6186000108718872,0.6524999737739563,0.7084000110626221,0.5741000175476074,0.43529999256134033,0.5978000164031982,0.5241000056266785,0.558899998664856,0.5443000197410583,0.5534999966621399,0.5284000039100647,0.414000004529953,0.5683000087738037,0.6139000058174133,0.6383000016212463,0.6113,0.5685999989509583,0.5095000267028809,0.5608000159263611,0.3939000070095062,0.6319000124931335,0.6503999829292297,0.6111999750137329,0.5684000253677368,0.5715000033378601,0.5976999998092651,0.52920001745224,0.6570000052452087,0.57669997215271,0.5812000036239624,0.37529999017715454,0.5382000207901001,0.0,0.5803999900817871,0.6380000114440918
stan1318,0.5855000019073486,0.5982000231742859,0.6116999983787537,0.6513000130653381,0.42660000920295715,0.7785999774932861,0.48510000109672546,0.6062999963760376,0.579200029373169,0.4943000078201294,0.5260999798774719,0.5663999915122986,0.6083999872207642,0.5590999722480774,0.5856999754905701,0.4163999855518341,0.5594000220298767,0.59579998254776,0.5108000040054321,0.5935999751091003,0.46650001406669617,0.546500027179718,0.5188999772071838,0.5027999877929688,0.7014999985694885,0.5516999959945679,0.6223000288009644,0.5856999754905701,0.621399998664856,0.5644000172615051,0.6168000102043152,0.6198999881744385,0.6136999726295471,0.5291000008583069,0.5117999911308289,0.5892000198364258,0.4925999939441681,0.49480000138282776,0.5210000276565552,0.5382000207901001,0.49549999833106995,0.6015999913215637,0.5924000144004822,0.6119999885559082,0.5965999960899353,0.6934,0.5232999920845032,0.5461999773979187,0.5076000094413757,0.5698000192642212,0.590399980545044,0.6481000185012817,0.6496000289916992,0.5557000041007996,0.49050000309944153,0.6421999931335449,0.492900013923645,0.6236000061035156,0.5644000172615051,0.5458999872207642,0.5830000042915344,0.5159000158309937,0.5803999900817871,0.00019999999494757503,0.6072999835014343
mand1415,0.5465999841690063,0.5325000286102295,0.5325999855995178,0.579200029373169,0.5909000039100647,0.7390000224113464,0.5623999834060669,0.5543000102043152,0.5407000184059143,0.5586000084877014,0.5234000086784363,0.5640000104904175,0.548799991607666,0.5907999873161316,0.5522000193595886,0.5958999991416931,0.608299970626831,0.557699978351593,0.5241000056266785,0.6313999891281128,0.5257999897003174,0.569100022315979,0.5630999803543091,0.5806000232696533,0.5573999881744385,0.5630999803543091,0.5285999774932861,0.5034999847412109,0.5407999753952026,0.5856999754905701,0.5347999930381775,0.5519999861717224,0.6682000160217285,0.6477000117301941,0.6534000039100647,0.5625,0.6233999729156494,0.5177000164985657,0.5550000071525574,0.536899983882904,0.5573999881744385,0.6525999903678894,0.5633000135421753,0.5720000267028809,0.5543000102043152,0.595,0.5604000091552734,0.6154999732971191,0.5600000023841858,0.6463000178337097,0.5522000193595886,0.59170001745224,0.5730999708175659,0.5777000188827515,0.5633999705314636,0.5677000284194946,0.5228000283241272,0.5351999998092651,0.5856999754905701,0.5410000085830688,0.6381000280380249,0.621399998664856,0.6380000114440918,0.6072999835014343,0.0
